year,season_id,date,home_team,home_team_id,home_team_score,home_team_conference,home_team_conference_id,home_team_slug,home_team_division,away_team,away_team_id,away_team_score,away_team_conference,away_team_conference_id,away_team_slug,away_team_division,neutral_site,innings,slug,game_info_url,contest_id
2012,10942,3/2/2012,UMES,393,4,MEAC,876,/team/393/10942,1,Cornell,167,15,Ivy League,865,/team/167/10942,1,NA,NA,/contests/758199/box_score,https://stats.ncaa.org/contests/758199/box_score,758199
2012,10942,3/2/2012,UMES,393,0,MEAC,876,/team/393/10942,1,Cornell,167,7,Ivy League,865,/team/167/10942,1,NA,NA,/contests/758212/box_score,https://stats.ncaa.org/contests/758212/box_score,758212
2012,10942,3/4/2012,UMES,393,5,MEAC,876,/team/393/10942,1,Cornell,167,7,Ivy League,865,/team/167/10942,1,NA,NA,/contests/759012/box_score,https://stats.ncaa.org/contests/759012/box_score,759012
2012,10942,3/4/2012,UMES,393,0,MEAC,876,/team/393/10942,1,Cornell,167,13,Ivy League,865,/team/167/10942,1,NA,NA,/contests/759063/box_score,https://stats.ncaa.org/contests/759063/box_score,759063
2012,10942,3/10/2012,George Washington,249,3,Atlantic 10,820,/team/249/10942,1,Cornell,167,6,Ivy League,865,/team/167/10942,1,NA,NA,/contests/760672/box_score,https://stats.ncaa.org/contests/760672/box_score,760672
2012,10942,3/10/2012,George Washington,249,3,Atlantic 10,820,/team/249/10942,1,Cornell,167,5,Ivy League,865,/team/167/10942,1,NA,NA,/contests/760773/box_score,https://stats.ncaa.org/contests/760773/box_score,760773
2012,10942,3/11/2012,George Washington,249,4,Atlantic 10,820,/team/249/10942,1,Cornell,167,3,Ivy League,865,/team/167/10942,1,NA,NA,/contests/761219/box_score,https://stats.ncaa.org/contests/761219/box_score,761219
2012,10942,3/11/2012,George Washington,249,3,Atlantic 10,820,/team/249/10942,1,Cornell,167,12,Ivy League,865,/team/167/10942,1,NA,NA,/contests/761247/box_score,https://stats.ncaa.org/contests/761247/box_score,761247
2012,10942,3/17/2012,Delaware St.,178,6,MEAC,876,/team/178/10942,1,Cornell,167,16,Ivy League,865,/team/167/10942,1,NA,NA,/contests/762970/box_score,https://stats.ncaa.org/contests/762970/box_score,762970
2012,10942,3/17/2012,Delaware St.,178,11,MEAC,876,/team/178/10942,1,Cornell,167,2,Ivy League,865,/team/167/10942,1,NA,NA,/contests/763109/box_score,https://stats.ncaa.org/contests/763109/box_score,763109
2012,10942,3/18/2012,Delaware St.,178,6,MEAC,876,/team/178/10942,1,Cornell,167,19,Ivy League,865,/team/167/10942,1,NA,NA,/contests/763374/box_score,https://stats.ncaa.org/contests/763374/box_score,763374
2012,10942,3/20/2012,Virginia Tech,742,9,ACC,821,/team/742/10942,1,Cornell,167,6,Ivy League,865,/team/167/10942,1,NA,NA,/contests/763834/box_score,https://stats.ncaa.org/contests/763834/box_score,763834
2012,10942,3/21/2012,Virginia Tech,742,5,ACC,821,/team/742/10942,1,Cornell,167,4,Ivy League,865,/team/167/10942,1,NA,NA,/contests/764073/box_score,https://stats.ncaa.org/contests/764073/box_score,764073
2012,10942,3/22/2012,Longwood,NA,1,NA,NA,NA,NA,Cornell,167,5,Ivy League,865,/team/167/10942,1,NA,NA,/contests/764306/box_score,https://stats.ncaa.org/contests/764306/box_score,764306
2012,10942,3/23/2012,Longwood,NA,3,NA,NA,NA,NA,Cornell,167,4,Ivy League,865,/team/167/10942,1,NA,NA,/contests/764645/box_score,https://stats.ncaa.org/contests/764645/box_score,764645
2012,10942,3/23/2012,Longwood,NA,1,NA,NA,NA,NA,Cornell,167,3,Ivy League,865,/team/167/10942,1,NA,NA,/contests/764682/box_score,https://stats.ncaa.org/contests/764682/box_score,764682
2012,10942,3/27/2012,UAlbany,14,2,America East,845,/team/14/10942,1,Cornell,167,5,Ivy League,865,/team/167/10942,1,NA,NA,/contests/766273/box_score,https://stats.ncaa.org/contests/766273/box_score,766273
2012,10942,3/27/2012,UAlbany,14,3,America East,845,/team/14/10942,1,Cornell,167,3,Ivy League,865,/team/167/10942,1,NA,NA,/contests/766296/box_score,https://stats.ncaa.org/contests/766296/box_score,766296
2012,10942,3/31/2012,Cornell,167,12,Ivy League,865,/team/167/10942,1,Harvard,275,7,Ivy League,865,/team/275/10942,1,NA,NA,/contests/767000/box_score,https://stats.ncaa.org/contests/767000/box_score,767000
2012,10942,3/31/2012,Cornell,167,2,Ivy League,865,/team/167/10942,1,Harvard,275,6,Ivy League,865,/team/275/10942,1,NA,NA,/contests/767304/box_score,https://stats.ncaa.org/contests/767304/box_score,767304
2012,10942,4/1/2012,Cornell,167,2,Ivy League,865,/team/167/10942,1,Dartmouth,172,0,Ivy League,865,/team/172/10942,1,NA,NA,/contests/767736/box_score,https://stats.ncaa.org/contests/767736/box_score,767736
2012,10942,4/2/2012,Cornell,167,5,Ivy League,865,/team/167/10942,1,Dartmouth,172,2,Ivy League,865,/team/172/10942,1,NA,NA,/contests/768223/box_score,https://stats.ncaa.org/contests/768223/box_score,768223
2012,10942,4/4/2012,Canisius,116,4,MAAC,871,/team/116/10942,1,Cornell,167,5,Ivy League,865,/team/167/10942,1,NA,NA,/contests/768790/box_score,https://stats.ncaa.org/contests/768790/box_score,768790
2012,10942,4/4/2012,Canisius,116,7,MAAC,871,/team/116/10942,1,Cornell,167,3,Ivy League,865,/team/167/10942,1,NA,NA,/contests/768804/box_score,https://stats.ncaa.org/contests/768804/box_score,768804
2012,10942,4/7/2012,Brown,80,9,Ivy League,865,/team/80/10942,1,Cornell,167,10,Ivy League,865,/team/167/10942,1,NA,11,/contests/770116/box_score,https://stats.ncaa.org/contests/770116/box_score,770116
2012,10942,4/7/2012,Brown,80,5,Ivy League,865,/team/80/10942,1,Cornell,167,12,Ivy League,865,/team/167/10942,1,NA,NA,/contests/770265/box_score,https://stats.ncaa.org/contests/770265/box_score,770265
2012,10942,4/8/2012,Yale,813,3,Ivy League,865,/team/813/10942,1,Cornell,167,5,Ivy League,865,/team/167/10942,1,NA,NA,/contests/770468/box_score,https://stats.ncaa.org/contests/770468/box_score,770468
2012,10942,4/8/2012,Yale,813,6,Ivy League,865,/team/813/10942,1,Cornell,167,8,Ivy League,865,/team/167/10942,1,NA,NA,/contests/770478/box_score,https://stats.ncaa.org/contests/770478/box_score,770478
2012,10942,4/11/2012,Cornell,167,4,Ivy League,865,/team/167/10942,1,Binghamton,62,6,America East,845,/team/62/10942,1,NA,NA,/contests/770955/box_score,https://stats.ncaa.org/contests/770955/box_score,770955
2012,10942,4/14/2012,Cornell,167,2,Ivy League,865,/team/167/10942,1,Columbia,158,1,Ivy League,865,/team/158/10942,1,NA,NA,/contests/771666/box_score,https://stats.ncaa.org/contests/771666/box_score,771666
2012,10942,4/14/2012,Cornell,167,3,Ivy League,865,/team/167/10942,1,Columbia,158,0,Ivy League,865,/team/158/10942,1,NA,NA,/contests/772384/box_score,https://stats.ncaa.org/contests/772384/box_score,772384
2012,10942,4/15/2012,Cornell,167,5,Ivy League,865,/team/167/10942,1,Columbia,158,4,Ivy League,865,/team/158/10942,1,NA,NA,/contests/772875/box_score,https://stats.ncaa.org/contests/772875/box_score,772875
2012,10942,4/15/2012,Cornell,167,1,Ivy League,865,/team/167/10942,1,Columbia,158,5,Ivy League,865,/team/158/10942,1,NA,NA,/contests/772943/box_score,https://stats.ncaa.org/contests/772943/box_score,772943
2012,10942,4/17/2012,Cornell,167,2,Ivy League,865,/team/167/10942,1,Siena,639,6,MAAC,871,/team/639/10942,1,NA,NA,/contests/773352/box_score,https://stats.ncaa.org/contests/773352/box_score,773352
2012,10942,4/17/2012,Cornell,167,4,Ivy League,865,/team/167/10942,1,Siena,639,5,MAAC,871,/team/639/10942,1,NA,NA,/contests/773384/box_score,https://stats.ncaa.org/contests/773384/box_score,773384
2012,10942,4/20/2012,Penn,540,0,Ivy League,865,/team/540/10942,1,Cornell,167,3,Ivy League,865,/team/167/10942,1,NA,NA,/contests/774045/box_score,https://stats.ncaa.org/contests/774045/box_score,774045
2012,10942,4/20/2012,Penn,540,5,Ivy League,865,/team/540/10942,1,Cornell,167,9,Ivy League,865,/team/167/10942,1,NA,NA,/contests/774093/box_score,https://stats.ncaa.org/contests/774093/box_score,774093
2012,10942,4/21/2012,Penn,540,0,Ivy League,865,/team/540/10942,1,Cornell,167,3,Ivy League,865,/team/167/10942,1,NA,NA,/contests/774685/box_score,https://stats.ncaa.org/contests/774685/box_score,774685
2012,10942,4/21/2012,Penn,540,4,Ivy League,865,/team/540/10942,1,Cornell,167,3,Ivy League,865,/team/167/10942,1,NA,NA,/contests/774865/box_score,https://stats.ncaa.org/contests/774865/box_score,774865
2012,10942,4/25/2012,Cornell,167,9,Ivy League,865,/team/167/10942,1,Binghamton,62,5,America East,845,/team/62/10942,1,NA,NA,/contests/775782/box_score,https://stats.ncaa.org/contests/775782/box_score,775782
2012,10942,4/27/2012,Cornell,167,3,Ivy League,865,/team/167/10942,1,Princeton,554,13,Ivy League,865,/team/554/10942,1,NA,NA,/contests/776229/box_score,https://stats.ncaa.org/contests/776229/box_score,776229
2012,10942,4/27/2012,Cornell,167,0,Ivy League,865,/team/167/10942,1,Princeton,554,1,Ivy League,865,/team/554/10942,1,NA,NA,/contests/776254/box_score,https://stats.ncaa.org/contests/776254/box_score,776254
2012,10942,4/29/2012,Princeton,554,6,Ivy League,865,/team/554/10942,1,Cornell,167,0,Ivy League,865,/team/167/10942,1,NA,NA,/contests/777266/box_score,https://stats.ncaa.org/contests/777266/box_score,777266
2012,10942,4/29/2012,Princeton,554,3,Ivy League,865,/team/554/10942,1,Cornell,167,4,Ivy League,865,/team/167/10942,1,NA,12,/contests/777335/box_score,https://stats.ncaa.org/contests/777335/box_score,777335
2012,10942,5/5/2012,Cornell,167,11,Ivy League,865,/team/167/10942,1,Dartmouth,172,3,Ivy League,865,/team/172/10942,1,NA,NA,/contests/778426/box_score,https://stats.ncaa.org/contests/778426/box_score,778426
2012,10942,5/5/2012,Dartmouth,172,7,Ivy League,865,/team/172/10942,1,Cornell,167,1,Ivy League,865,/team/167/10942,1,NA,NA,/contests/778512/box_score,https://stats.ncaa.org/contests/778512/box_score,778512
2012,10942,5/6/2012,Cornell,167,3,Ivy League,865,/team/167/10942,1,Dartmouth,172,1,Ivy League,865,/team/172/10942,1,NA,11,/contests/778841/box_score,https://stats.ncaa.org/contests/778841/box_score,778841
2012,10942,6/1/2012,North Carolina,457,7,ACC,821,/team/457/10942,1,Cornell,167,4,Ivy League,865,/team/167/10942,1,NA,NA,/contests/780800/box_score,https://stats.ncaa.org/contests/780800/box_score,780800
2012,10942,6/2/2012,Cornell,167,6,Ivy League,865,/team/167/10942,1,East Carolina,196,10,C-USA,24312,/team/196/10942,1,"Chapel Hill, N.C.",NA,/contests/780848/box_score,https://stats.ncaa.org/contests/780848/box_score,780848
2013,11320,3/1/2013,UMES,393,3,MEAC,876,/team/393/11320,1,Cornell,167,5,Ivy League,865,/team/167/11320,1,NA,10,/contests/660182/box_score,https://stats.ncaa.org/contests/660182/box_score,660182
2013,11320,3/1/2013,Cornell,167,3,Ivy League,865,/team/167/11320,1,Saint Peter's,617,4,MAAC,871,/team/617/11320,1,"Princess Anne, Md.",NA,/contests/660366/box_score,https://stats.ncaa.org/contests/660366/box_score,660366
2013,11320,3/2/2013,Cornell,167,3,Ivy League,865,/team/167/11320,1,Saint Peter's,617,2,MAAC,871,/team/617/11320,1,"Princess Anne, Md.",NA,/contests/660823/box_score,https://stats.ncaa.org/contests/660823/box_score,660823
2013,11320,3/3/2013,UMES,393,2,MEAC,876,/team/393/11320,1,Cornell,167,6,Ivy League,865,/team/167/11320,1,NA,NA,/contests/660899/box_score,https://stats.ncaa.org/contests/660899/box_score,660899
2013,11320,3/9/2013,George Washington,249,4,Atlantic 10,820,/team/249/11320,1,Cornell,167,3,Ivy League,865,/team/167/11320,1,NA,NA,/game/index/1877913?org_id=249,https://stats.ncaa.org/game/index/1877913?org_id=249,1877913
2013,11320,3/9/2013,George Washington,249,5,Atlantic 10,820,/team/249/11320,1,Cornell,167,3,Ivy League,865,/team/167/11320,1,NA,NA,/contests/662453/box_score,https://stats.ncaa.org/contests/662453/box_score,662453
2013,11320,3/10/2013,George Washington,249,1,Atlantic 10,820,/team/249/11320,1,Cornell,167,0,Ivy League,865,/team/167/11320,1,NA,NA,/contests/662852/box_score,https://stats.ncaa.org/contests/662852/box_score,662852
2013,11320,3/10/2013,George Washington,249,5,Atlantic 10,820,/team/249/11320,1,Cornell,167,7,Ivy League,865,/team/167/11320,1,NA,NA,/contests/662884/box_score,https://stats.ncaa.org/contests/662884/box_score,662884
2013,11320,3/16/2013,App State,27,9,SoCon,912,/team/27/11320,1,Cornell,167,4,Ivy League,865,/team/167/11320,1,NA,NA,/contests/664348/box_score,https://stats.ncaa.org/contests/664348/box_score,664348
2013,11320,3/16/2013,App State,27,5,SoCon,912,/team/27/11320,1,Cornell,167,15,Ivy League,865,/team/167/11320,1,NA,NA,/contests/664486/box_score,https://stats.ncaa.org/contests/664486/box_score,664486
2013,11320,3/17/2013,App State,27,4,SoCon,912,/team/27/11320,1,Cornell,167,8,Ivy League,865,/team/167/11320,1,NA,NA,/contests/664738/box_score,https://stats.ncaa.org/contests/664738/box_score,664738
2013,11320,3/19/2013,Davidson,173,9,SoCon,912,/team/173/11320,1,Cornell,167,10,Ivy League,865,/team/167/11320,1,NA,NA,/contests/665112/box_score,https://stats.ncaa.org/contests/665112/box_score,665112
2013,11320,3/20/2013,Davidson,173,2,SoCon,912,/team/173/11320,1,Cornell,167,3,Ivy League,865,/team/167/11320,1,NA,NA,/contests/665315/box_score,https://stats.ncaa.org/contests/665315/box_score,665315
2013,11320,3/22/2013,Villanova,739,2,AAC,823,/team/739/11320,1,Cornell,167,3,Ivy League,865,/team/167/11320,1,NA,NA,/contests/665580/box_score,https://stats.ncaa.org/contests/665580/box_score,665580
2013,11320,3/23/2013,Villanova,739,0,AAC,823,/team/739/11320,1,Cornell,167,4,Ivy League,865,/team/167/11320,1,NA,NA,/contests/665910/box_score,https://stats.ncaa.org/contests/665910/box_score,665910
2013,11320,3/24/2013,Villanova,739,1,AAC,823,/team/739/11320,1,Cornell,167,3,Ivy League,865,/team/167/11320,1,NA,NA,/contests/666539/box_score,https://stats.ncaa.org/contests/666539/box_score,666539
2013,11320,3/26/2013,Cornell,167,1,Ivy League,865,/team/167/11320,1,UAlbany,14,4,America East,845,/team/14/11320,1,NA,NA,/contests/666968/box_score,https://stats.ncaa.org/contests/666968/box_score,666968
2013,11320,3/26/2013,Cornell,167,5,Ivy League,865,/team/167/11320,1,UAlbany,14,4,America East,845,/team/14/11320,1,NA,NA,/contests/666991/box_score,https://stats.ncaa.org/contests/666991/box_score,666991
2013,11320,3/30/2013,Cornell,167,6,Ivy League,865,/team/167/11320,1,Brown,80,1,Ivy League,865,/team/80/11320,1,NA,NA,/contests/668176/box_score,https://stats.ncaa.org/contests/668176/box_score,668176
2013,11320,3/30/2013,Cornell,167,4,Ivy League,865,/team/167/11320,1,Brown,80,1,Ivy League,865,/team/80/11320,1,NA,NA,/contests/668363/box_score,https://stats.ncaa.org/contests/668363/box_score,668363
2013,11320,3/31/2013,Cornell,167,8,Ivy League,865,/team/167/11320,1,Yale,813,5,Ivy League,865,/team/813/11320,1,NA,NA,/contests/668622/box_score,https://stats.ncaa.org/contests/668622/box_score,668622
2013,11320,4/1/2013,Cornell,167,2,Ivy League,865,/team/167/11320,1,Yale,813,4,Ivy League,865,/team/813/11320,1,NA,NA,/contests/668679/box_score,https://stats.ncaa.org/contests/668679/box_score,668679
2013,11320,4/4/2013,Cornell,167,5,Ivy League,865,/team/167/11320,1,Canisius,116,14,MAAC,871,/team/116/11320,1,NA,NA,/contests/669272/box_score,https://stats.ncaa.org/contests/669272/box_score,669272
2013,11320,4/6/2013,Harvard,275,10,Ivy League,865,/team/275/11320,1,Cornell,167,7,Ivy League,865,/team/167/11320,1,NA,NA,/contests/669747/box_score,https://stats.ncaa.org/contests/669747/box_score,669747
2013,11320,4/6/2013,Harvard,275,1,Ivy League,865,/team/275/11320,1,Cornell,167,3,Ivy League,865,/team/167/11320,1,NA,NA,/game/index/2024494?org_id=275,https://stats.ncaa.org/game/index/2024494?org_id=275,2024494
2013,11320,4/7/2013,Dartmouth,172,1,Ivy League,865,/team/172/11320,1,Cornell,167,0,Ivy League,865,/team/167/11320,1,NA,NA,/contests/670641/box_score,https://stats.ncaa.org/contests/670641/box_score,670641
2013,11320,4/7/2013,Dartmouth,172,0,Ivy League,865,/team/172/11320,1,Cornell,167,3,Ivy League,865,/team/167/11320,1,NA,NA,/contests/670732/box_score,https://stats.ncaa.org/contests/670732/box_score,670732
2013,11320,4/13/2013,Columbia,158,8,Ivy League,865,/team/158/11320,1,Cornell,167,1,Ivy League,865,/team/167/11320,1,NA,NA,/contests/671884/box_score,https://stats.ncaa.org/contests/671884/box_score,671884
2013,11320,4/13/2013,Columbia,158,5,Ivy League,865,/team/158/11320,1,Cornell,167,0,Ivy League,865,/team/167/11320,1,NA,NA,/contests/672134/box_score,https://stats.ncaa.org/contests/672134/box_score,672134
2013,11320,4/14/2013,Columbia,158,4,Ivy League,865,/team/158/11320,1,Cornell,167,5,Ivy League,865,/team/167/11320,1,NA,10,/contests/672628/box_score,https://stats.ncaa.org/contests/672628/box_score,672628
2013,11320,4/14/2013,Columbia,158,5,Ivy League,865,/team/158/11320,1,Cornell,167,2,Ivy League,865,/team/167/11320,1,NA,NA,/contests/672733/box_score,https://stats.ncaa.org/contests/672733/box_score,672733
2013,11320,4/20/2013,Cornell,167,0,Ivy League,865,/team/167/11320,1,Penn,540,6,Ivy League,865,/team/540/11320,1,NA,NA,/contests/674001/box_score,https://stats.ncaa.org/contests/674001/box_score,674001
2013,11320,4/20/2013,Cornell,167,4,Ivy League,865,/team/167/11320,1,Penn,540,2,Ivy League,865,/team/540/11320,1,NA,NA,/contests/674256/box_score,https://stats.ncaa.org/contests/674256/box_score,674256
2013,11320,4/21/2013,Cornell,167,3,Ivy League,865,/team/167/11320,1,Penn,540,1,Ivy League,865,/team/540/11320,1,NA,NA,/contests/674710/box_score,https://stats.ncaa.org/contests/674710/box_score,674710
2013,11320,4/21/2013,Cornell,167,8,Ivy League,865,/team/167/11320,1,Penn,540,2,Ivy League,865,/team/540/11320,1,NA,NA,/contests/674826/box_score,https://stats.ncaa.org/contests/674826/box_score,674826
2013,11320,4/23/2013,Binghamton,62,6,America East,845,/team/62/11320,1,Cornell,167,5,Ivy League,865,/team/167/11320,1,NA,NA,/contests/675006/box_score,https://stats.ncaa.org/contests/675006/box_score,675006
2013,11320,4/26/2013,Princeton,554,2,Ivy League,865,/team/554/11320,1,Cornell,167,4,Ivy League,865,/team/167/11320,1,NA,NA,/contests/675769/box_score,https://stats.ncaa.org/contests/675769/box_score,675769
2013,11320,4/26/2013,Princeton,554,1,Ivy League,865,/team/554/11320,1,Cornell,167,2,Ivy League,865,/team/167/11320,1,NA,NA,/contests/675821/box_score,https://stats.ncaa.org/contests/675821/box_score,675821
2013,11320,4/28/2013,Cornell,167,2,Ivy League,865,/team/167/11320,1,Princeton,554,5,Ivy League,865,/team/554/11320,1,NA,10,/contests/676795/box_score,https://stats.ncaa.org/contests/676795/box_score,676795
2013,11320,4/28/2013,Cornell,167,1,Ivy League,865,/team/167/11320,1,Princeton,554,4,Ivy League,865,/team/554/11320,1,NA,NA,/contests/676871/box_score,https://stats.ncaa.org/contests/676871/box_score,676871
2014,11620,3/1/2014,Navy,726,4,Patriot,838,/team/726/11620,1,Cornell,167,2,Ivy League,865,/team/167/11620,1,NA,NA,/contests/589303/box_score,https://stats.ncaa.org/contests/589303/box_score,589303
2014,11620,3/1/2014,Navy,726,2,Patriot,838,/team/726/11620,1,Cornell,167,3,Ivy League,865,/team/167/11620,1,NA,NA,/contests/589421/box_score,https://stats.ncaa.org/contests/589421/box_score,589421
2014,11620,3/2/2014,Navy,726,2,Patriot,838,/team/726/11620,1,Cornell,167,4,Ivy League,865,/team/167/11620,1,NA,11,/contests/589676/box_score,https://stats.ncaa.org/contests/589676/box_score,589676
2014,11620,3/8/2014,George Washington,249,4,Atlantic 10,820,/team/249/11620,1,Cornell,167,3,Ivy League,865,/team/167/11620,1,NA,NA,/contests/590672/box_score,https://stats.ncaa.org/contests/590672/box_score,590672
2014,11620,3/8/2014,George Washington,249,2,Atlantic 10,820,/team/249/11620,1,Cornell,167,6,Ivy League,865,/team/167/11620,1,NA,NA,/contests/590780/box_score,https://stats.ncaa.org/contests/590780/box_score,590780
2014,11620,3/9/2014,George Washington,249,3,Atlantic 10,820,/team/249/11620,1,Cornell,167,4,Ivy League,865,/team/167/11620,1,NA,NA,/contests/591188/box_score,https://stats.ncaa.org/contests/591188/box_score,591188
2014,11620,3/9/2014,George Washington,249,1,Atlantic 10,820,/team/249/11620,1,Cornell,167,8,Ivy League,865,/team/167/11620,1,NA,NA,/contests/591246/box_score,https://stats.ncaa.org/contests/591246/box_score,591246
2014,11620,3/15/2014,James Madison,317,16,CAA,837,/team/317/11620,1,Cornell,167,15,Ivy League,865,/team/167/11620,1,NA,NA,/contests/592676/box_score,https://stats.ncaa.org/contests/592676/box_score,592676
2014,11620,3/15/2014,James Madison,317,8,CAA,837,/team/317/11620,1,Cornell,167,17,Ivy League,865,/team/167/11620,1,NA,NA,/contests/592849/box_score,https://stats.ncaa.org/contests/592849/box_score,592849
2014,11620,3/16/2014,James Madison,317,8,CAA,837,/team/317/11620,1,Cornell,167,14,Ivy League,865,/team/167/11620,1,NA,10,/contests/593215/box_score,https://stats.ncaa.org/contests/593215/box_score,593215
2014,11620,3/22/2014,Cornell,167,0,Ivy League,865,/team/167/11620,1,Sacred Heart,590,3,NEC,846,/team/590/11620,1,"Yaphank, NY",NA,/contests/594945/box_score,https://stats.ncaa.org/contests/594945/box_score,594945
2014,11620,3/22/2014,Cornell,167,3,Ivy League,865,/team/167/11620,1,Sacred Heart,590,5,NEC,846,/team/590/11620,1,"Yaphank, NY",NA,/contests/594959/box_score,https://stats.ncaa.org/contests/594959/box_score,594959
2014,11620,3/23/2014,Cornell,167,2,Ivy League,865,/team/167/11620,1,Sacred Heart,590,7,NEC,846,/team/590/11620,1,"Brooklyn, NY",NA,/contests/595300/box_score,https://stats.ncaa.org/contests/595300/box_score,595300
2014,11620,3/23/2014,Cornell,167,1,Ivy League,865,/team/167/11620,1,Sacred Heart,590,2,NEC,846,/team/590/11620,1,"Brooklyn, NY",NA,/contests/595316/box_score,https://stats.ncaa.org/contests/595316/box_score,595316
2014,11620,3/29/2014,Cornell,167,3,Ivy League,865,/team/167/11620,1,Dartmouth,172,2,Ivy League,865,/team/172/11620,1,NA,NA,/contests/596206/box_score,https://stats.ncaa.org/contests/596206/box_score,596206
2014,11620,3/29/2014,Cornell,167,4,Ivy League,865,/team/167/11620,1,Dartmouth,172,5,Ivy League,865,/team/172/11620,1,NA,11,/contests/596333/box_score,https://stats.ncaa.org/contests/596333/box_score,596333
